chrX	0	100000	0.003913817906890051	1456
chrX	100000	200000	0.002375539430576868	4965
chrX	200000	300000	0.003896736954297242	2964
chrX	300000	400000	0.002154391699511625	15533
chrX	400000	500000	0.002408725394789597	29352
chrX	500000	600000	0.002386788337338004	30548
chrX	600000	700000	0.002254343307883637	32131
chrX	700000	800000	0.0023609552745528185	42139
chrX	800000	900000	0.0015370432394968686	28095
chrX	900000	1000000	0.0018194665728364528	33413
chrX	1000000	1100000	0.0016002194263063836	10800
chrX	1100000	1200000	0.0	NA
chrX	1200000	1300000	0.001941627768365272	14837
chrX	1300000	1400000	0.0014435291808774162	11710
chrX	1400000	1500000	0.0024538567781011798	3621
chrX	1500000	1600000	0.0014677043662550899	5994
chrX	1600000	1700000	0.0020538872954628785	13016
chrX	1700000	1800000	0.0021318825355559116	15723
chrX	1800000	1900000	0.0016969745776108476	33177
chrX	1900000	2000000	0.001568532143017263	42559
chrX	2000000	2100000	0.0018919465518565427	27331
chrX	2100000	2200000	0.0021126733188989995	5654
chrX	2200000	2300000	0.0	NA
chrX	2300000	2400000	0.0	NA
chrX	2400000	2500000	0.0015495108724536961	45281
chrX	2500000	2600000	0.0012444262629415532	31936
chrX	2600000	2700000	0.0013890107207280972	9973
chrX	2700000	2800000	0.0011666413269120417	6527
chrX	2800000	2900000	0.0013848782072974006	22760
chrX	2900000	3000000	0.0009154251525680171	18211
chrX	3000000	3100000	0.0012635029627629552	41962
chrX	3100000	3200000	0.0013106174774514118	67756
chrX	3200000	3300000	0.0016674777718572375	40676
chrX	3300000	3400000	0.0009702574413308466	66600
chrX	3400000	3500000	0.0008572423279660035	62692
chrX	3500000	3600000	0.0007090051830053902	14266
chrX	3600000	3700000	0.0012758950185128867	32614
chrX	3700000	3800000	0.0011711682707300415	21192
chrX	3800000	3900000	0.0007544789524129648	25561
chrX	3900000	4000000	0.001328558657832352	78839
chrX	4000000	4100000	0.0007939798274226728	79245
chrX	4100000	4200000	0.0013821594987596447	79718
chrX	4200000	4300000	0.0013549757218083275	84113
chrX	4300000	4400000	0.0008487453629489696	79369
chrX	4400000	4500000	0.0006241175033397026	77637
chrX	4500000	4600000	0.000991035594130185	75731
chrX	4600000	4700000	0.0010098425861289778	73578
