chrX	0	100000	0.002380509244595085	1456
chrX	100000	200000	0.002101307087758641	4965
chrX	200000	300000	0.003654343744259256	2964
chrX	300000	400000	0.0015330425444025576	15533
chrX	400000	500000	0.0018149659405197315	29352
chrX	500000	600000	0.0018631679003255814	30548
chrX	600000	700000	0.0015427258609153561	32131
chrX	700000	800000	0.0016099124561296957	42139
chrX	800000	900000	0.0008410570265060902	28095
chrX	900000	1000000	0.001474183413193069	33413
chrX	1000000	1100000	0.0013917720581932658	10800
chrX	1100000	1200000	0.0	NA
chrX	1200000	1300000	0.001330057471001135	14837
chrX	1300000	1400000	0.0009751583026442199	11710
chrX	1400000	1500000	0.0015262094383273858	3621
chrX	1500000	1600000	0.000851542334114745	5994
chrX	1600000	1700000	0.0010353665287708173	13016
chrX	1700000	1800000	0.0018093862234838593	15723
chrX	1800000	1900000	0.001176210726645861	33177
chrX	1900000	2000000	0.0012422748856110838	42559
chrX	2000000	2100000	0.0014327630545524213	27331
chrX	2100000	2200000	0.001666848878644665	5654
chrX	2200000	2300000	0.0	NA
chrX	2300000	2400000	0.0	NA
chrX	2400000	2500000	0.0010595222177461428	45281
chrX	2500000	2600000	0.0009286864808936195	31936
chrX	2600000	2700000	0.001252213292320994	9973
chrX	2700000	2800000	0.001057511482430472	6527
chrX	2800000	2900000	0.0004741987023642826	22760
chrX	2900000	3000000	5.996056951357641e-05	18211
chrX	3000000	3100000	0.0010877814942282017	41962
chrX	3100000	3200000	0.0010298832581612672	67756
chrX	3200000	3300000	0.0013892866768734447	40676
chrX	3300000	3400000	0.0008539635785585725	66600
chrX	3400000	3500000	0.0005502607875834557	62692
chrX	3500000	3600000	0.0005542847951970478	14266
chrX	3600000	3700000	0.0010892927571824302	32614
chrX	3700000	3800000	0.0008260960453579335	21192
chrX	3800000	3900000	0.0007756431681894805	25561
chrX	3900000	4000000	0.0010362621929032474	78839
chrX	4000000	4100000	0.0007476858879236869	79245
chrX	4100000	4200000	0.0006696812660589037	79718
chrX	4200000	4300000	0.0007894712704378007	84113
chrX	4300000	4400000	0.00047213602846841204	79369
chrX	4400000	4500000	0.0002643840384006596	77637
chrX	4500000	4600000	0.0005660183783087567	75731
chrX	4600000	4700000	0.0006145725565602431	73578
chrX	4700000	4800000	0.0006917671788413879	76081
chrX	4800000	4900000	0.0005106118208491746	77400
chrX	4900000	5000000	0.0005897231873584229	79951
chrX	5000000	5100000	0.0012827629528373787	74083
chrX	5100000	5200000	0.0005290283261848834	78953
chrX	5200000	5300000	0.00030020613049839786	81913
chrX	5300000	5400000	0.0003966427636346638	80640
chrX	5400000	5500000	0.0007750964405912696	79923
chrX	5500000	5600000	0.000653168843759724	82766
chrX	5600000	5700000	0.0009021236553085346	76600
chrX	5700000	5800000	0.0005125727999091168	79391
chrX	5800000	5900000	0.00025638627644910937	6848
chrX	5900000	6000000	0.0	NA
chrX	6000000	6100000	0.0	NA
chrX	6100000	6200000	0.0001732858709259368	40080
chrX	6200000	6300000	0.0002521724700056762	79340
chrX	6300000	6400000	0.00019470221525643444	81858
chrX	6400000	6500000	0.0001254625440808407	76866
chrX	6500000	6600000	0.00015852495465147324	79199
chrX	6600000	6700000	0.0004032917956489631	80898
chrX	6700000	6800000	0.0007647172294532916	84914
chrX	6800000	6900000	0.0008885782376514162	73474
chrX	6900000	7000000	0.0005314385379446264	30759
chrX	7000000	7100000	0.0	NA
chrX	7100000	7200000	0.0	NA
chrX	7200000	7300000	0.00019059125515449472	22227
chrX	7300000	7400000	0.00040612215514431425	85565
chrX	7400000	7500000	0.0003169086004276312	79549
chrX	7500000	7600000	0.00046713388444728565	81085
chrX	7600000	7700000	0.0006640635089354815	39189
chrX	7700000	7800000	0.00018439697677256046	88353
chrX	7800000	7900000	0.0007296206060028392	55024
chrX	7900000	8000000	0.00031303308691954556	79564
chrX	8000000	8100000	0.0003260199030478571	84815
chrX	8100000	8200000	0.0004167603472435838	69704
chrX	8200000	8300000	0.0006736347058406268	83886
chrX	8300000	8400000	0.0007402692452454631	84731
chrX	8400000	8500000	0.0007882039078153454	60611
chrX	8500000	8600000	0.0	NA
chrX	8600000	8700000	0.0	NA
chrX	8700000	8800000	0.00039059018177777817	64184
chrX	8800000	8900000	0.0006374539082526676	92359
chrX	8900000	9000000	0.0003986013865777964	64487
chrX	9000000	9100000	0.0005123377886459008	81408
chrX	9100000	9200000	0.0002172182624754893	86934
chrX	9200000	9300000	0.0005560390550255184	81300
chrX	9300000	9400000	0.00044658543252785874	65299
chrX	9400000	9500000	0.0003516699420202872	22404
chrX	9500000	9600000	0.0	NA
chrX	9600000	9700000	0.001121426440887648	5219
chrX	9700000	9800000	0.00037806180339138294	11848
chrX	9800000	9900000	0.0	NA
chrX	9900000	10000000	0.00043168882898358854	44001
chrX	10000000	10100000	0.0	NA
chrX	10100000	10200000	0.0004733552256124543	8765
chrX	10200000	10300000	0.0004837691088420789	29283
chrX	10300000	10400000	0.0	NA
chrX	10400000	10500000	0.0	NA
chrX	10500000	10600000	0.0	NA
chrX	10600000	10700000	0.0	NA
chrX	10700000	10800000	0.0	NA
chrX	10800000	10900000	0.0	NA
chrX	10900000	11000000	0.0	NA
chrX	11000000	11100000	0.0	NA
chrX	11100000	11200000	0.0	NA
chrX	11200000	11300000	0.0	NA
chrX	11300000	11400000	0.0	NA
chrX	11400000	11500000	0.0	NA
chrX	11500000	11600000	0.0	NA
chrX	11600000	11700000	0.0	NA
chrX	11700000	11800000	0.0	NA
chrX	11800000	11900000	0.0	NA
chrX	11900000	12000000	0.0	NA
chrX	12000000	12100000	0.0	NA
chrX	12100000	12200000	0.0	NA
chrX	12200000	12300000	0.0	NA
chrX	12300000	12400000	0.0	NA
chrX	12400000	12500000	0.0	NA
chrX	12500000	12600000	0.0	NA
chrX	12600000	12700000	0.0	NA
