chrX	0	100000	0.0011773770535452777	1456
chrX	100000	200000	0.001334366526223544	4965
chrX	200000	300000	0.0034746600372112762	2964
chrX	300000	400000	0.001448595790999754	15533
chrX	400000	500000	0.0017302427483841356	29352
chrX	500000	600000	0.002244980922612051	30548
chrX	600000	700000	0.0017389761684219825	32131
chrX	700000	800000	0.0016482643921917554	42139
chrX	800000	900000	0.001185033891156145	28095
chrX	900000	1000000	0.001307622445905687	33413
chrX	1000000	1100000	0.0015476327833544874	10800
chrX	1100000	1200000	0.0	NA
chrX	1200000	1300000	0.001453815901341946	14837
chrX	1300000	1400000	0.0010586254466794307	11710
chrX	1400000	1500000	0.0016205800764721079	3621
chrX	1500000	1600000	0.0010240423878360872	5994
chrX	1600000	1700000	0.0013409887407526545	13016
chrX	1700000	1800000	0.001682401938351763	15723
chrX	1800000	1900000	0.0012294525290382412	33177
chrX	1900000	2000000	0.0011252149612903566	42559
chrX	2000000	2100000	0.0013348022934207128	27331
chrX	2100000	2200000	0.0018843048225934873	5654
chrX	2200000	2300000	0.0	NA
chrX	2300000	2400000	0.0	NA
chrX	2400000	2500000	0.001046413691378148	45281
chrX	2500000	2600000	0.0008752469459514392	31936
chrX	2600000	2700000	0.0011487575817809505	9973
chrX	2700000	2800000	0.0006705113880341438	6527
chrX	2800000	2900000	0.00041375656161392744	22760
chrX	2900000	3000000	0.00017507552852576426	18211
chrX	3000000	3100000	0.0008077162364953681	41962
chrX	3100000	3200000	0.0010967545243228234	67756
chrX	3200000	3300000	0.0013126041140448142	40676
chrX	3300000	3400000	0.0006991025293205987	66600
chrX	3400000	3500000	0.0007510303218709425	62692
chrX	3500000	3600000	0.0005044101739597598	14266
chrX	3600000	3700000	0.0011155693128746392	32614
chrX	3700000	3800000	0.0009675095038377951	21192
chrX	3800000	3900000	0.0008030796202174403	25561
chrX	3900000	4000000	0.0008152867643633953	78839
chrX	4000000	4100000	0.000611285622810865	79245
chrX	4100000	4200000	0.0010576634488423543	79718
chrX	4200000	4300000	0.00037724309923335583	84113
chrX	4300000	4400000	0.00025295136713081296	79369
chrX	4400000	4500000	0.0003538246683105235	77637
chrX	4500000	4600000	0.0007090669140894858	75731
chrX	4600000	4700000	0.0006612719965045165	73578
chrX	4700000	4800000	0.0007521382962117738	76081
chrX	4800000	4900000	0.0005328439961611495	77400
