chrX	0	100000	0.004636651958080531	1456
chrX	100000	200000	0.0023770965613865913	4965
chrX	200000	300000	0.003807541636489007	2964
chrX	300000	400000	0.002103722626158729	15533
chrX	400000	500000	0.0023780880664568318	29352
chrX	500000	600000	0.0023477093416205586	30548
chrX	600000	700000	0.002094351717768355	32131
chrX	700000	800000	0.0022858787838972417	42139
chrX	800000	900000	0.0015994753047609421	28095
chrX	900000	1000000	0.001801900022652423	33413
chrX	1000000	1100000	0.0015311889270222601	10800
chrX	1100000	1200000	0.0	NA
chrX	1200000	1300000	0.00205043454184116	14837
chrX	1300000	1400000	0.0014626588281584007	11710
chrX	1400000	1500000	0.0024667227919482845	3621
chrX	1500000	1600000	0.0014840022347529854	5994
chrX	1600000	1700000	0.002115280945182605	13016
chrX	1700000	1800000	0.002043778589285172	15723
chrX	1800000	1900000	0.001725767595195208	33177
chrX	1900000	2000000	0.001589708512568541	42559
chrX	2000000	2100000	0.0018217488855226214	27331
chrX	2100000	2200000	0.0021696522182903504	5654
chrX	2200000	2300000	0.0	NA
chrX	2300000	2400000	0.0	NA
chrX	2400000	2500000	0.001512704721556116	45281
chrX	2500000	2600000	0.001346795505425263	31936
chrX	2600000	2700000	0.00138265853196165	9973
chrX	2700000	2800000	0.0011383513566752424	6527
chrX	2800000	2900000	0.0014302268311495018	22760
chrX	2900000	3000000	0.0009697121127026125	18211
chrX	3000000	3100000	0.0013020874067773643	41962
chrX	3100000	3200000	0.0013164192461966801	67756
chrX	3200000	3300000	0.0017571644421629671	40676
chrX	3300000	3400000	0.0009993489439365732	66600
chrX	3400000	3500000	0.0008241503208963167	62692
chrX	3500000	3600000	0.0007169578703295233	14266
chrX	3600000	3700000	0.0012890582239634789	32614
chrX	3700000	3800000	0.0010455746759540632	21192
chrX	3800000	3900000	0.0008301110468474805	25561
chrX	3900000	4000000	0.0013996316524253147	78839
chrX	4000000	4100000	0.0008664141277175581	79245
chrX	4100000	4200000	0.0013878232222897166	79718
chrX	4200000	4300000	0.0013187378230111772	84113
chrX	4300000	4400000	0.0008002510081407376	79369
chrX	4400000	4500000	0.0005734683417360483	77637
chrX	4500000	4600000	0.0009416681396832358	75731
chrX	4600000	4700000	0.0009724553423077438	73578
chrX	4700000	4800000	0.0008881553912507765	76081
