X	60026	0.011736707609678043
X	60032	0.011736707609678043
X	60052	0.4335336360942541
X	60057	0.0
X	60060	0.087851137489933
X	60069	0.43439287270200655
X	60070	0.0015729448531107693
X	60071	0.021795813799247
X	60072	0.018711851055746354
X	60072	0.17355186119938282
X	60075	0.0
X	60082	0.0007867820613689513
X	60112	0.1652957585294328
X	60116	0.0031434126277127827
X	60139	0.0
X	60147	0.0007867820613689513
X	60149	0.0007867820613689513
X	60153	0.009400512941032169
X	60181	0.0031434126277127827
X	60184	0.14569587482826885
X	60185	0.4924670494372232
X	60186	0.14569587482826885
X	60202	0.0007867820613689513
X	60210	0.007058744845741538
X	60215	0.4997496602532008
X	60216	0.0007867820613689513
X	60218	0.0
X	60221	0.0
X	60224	0.0007867820613689513
X	60226	0.0007867820613689513
X	60227	0.003927717610572867
X	60230	0.003927717610572867
X	60231	0.0007867820613689513
X	60233	0.0023584883752253427
X	60233	0.004711403323805818
X	60240	0.0
X	60247	0.0007867820613689513
X	60248	0.0007867820613689513
X	60255	0.0007867820613689513
X	60256	0.07343454056850807
X	60267	0.0
X	60276	0.0015729448531107693
X	60281	0.0007867820613689513
X	60288	0.012514200626638883
X	60301	0.0007867820613689513
X	60305	0.0007867820613689513
X	60316	0.0007867820613689513
X	60331	0.0031434126277127827
X	60334	0.0007867820613689513
X	60336	0.4959581819606138
X	60337	0.4959581819606138
X	60349	0.003927717610572867
X	60356	0.04985275316439042
X	60364	0.15947431439885484
X	60365	0.0
X	60368	0.0
X	60372	0.15947431439885484
X	60375	0.0
X	60376	0.0023584883752253427
X	60377	0.15882439092509903
X	60378	0.0
X	60380	0.0007867820613689513
X	60397	0.0
X	60407	0.054322641333584776
X	60408	0.011736707609678043
X	60414	0.0007867820613689513
X	60418	0.0007867820613689513
X	60423	0.0007867820613689513
X	60425	0.17106704182020682
X	60428	0.0007867820613689513
X	60449	0.0015729448531107693
X	60454	0.49929387780757495
X	60457	0.005494469767411636
X	60466	0.49103653659837054
X	60481	0.0007867820613689513
X	60486	0.0
X	60505	0.0
X	60510	0.0
X	60511	0.0015729448531107693
X	60517	0.0007867820613689513
X	60538	0.0015729448531107693
X	60556	0.0007867820613689513
X	60579	0.4955881683583565
X	60583	0.4955881683583565
X	60588	0.0007867820613689513
X	60593	0.49176696512366347
X	60594	0.0007867820613689513
X	60604	0.1748866968808318
X	60612	0.003927717610572867
X	60615	0.0007867820613689513
X	60646	0.0
X	60687	0.0
X	60688	0.01406732885167905
X	60692	0.4993270087326307
X	60705	0.0
X	60714	0.0
X	60727	0.04985275316439042
X	60749	0.0
X	60766	0.0007867820613689513
X	60772	0.0
X	60781	0.0007867820613689513
X	60789	0.0015729448531107693
X	60796	0.0007867820613689513
X	60814	0.1529472125280723
X	60839	0.0007867820613689513
X	60844	0.007839953480465622
X	60848	0.0
X	60861	0.0015729448531107693
X	60862	0.0007867820613689513
X	60866	0.15687090488606836
X	60874	0.0015729448531107693
X	60875	0.0031434126277127827
X	60882	0.4993595203880591
X	60885	0.0007867820613689513
X	60888	0.08139432272183866
X	60896	0.0007867820613689513
X	60909	0.05059928269999081
X	60930	0.05059928269999081
X	60936	0.0007867820613689513
X	60945	0.0023584883752253427
X	60979	0.0015729448531107693
X	61001	0.0007867820613689513
X	61009	0.007839953480465622
X	61015	0.0
X	61024	0.0
X	61029	0.1483413946757055
X	61043	0.0031434126277127827
X	61046	0.0
X	61062	0.010958595323089959
X	61067	0.3292631837085024
