X	60026	0.01173670760967807
X	60032	0.01173670760967807
X	60052	0.43353363609425405
X	60057	0.0
X	60060	0.08785113748993299
X	60069	0.43439287270200655
X	60070	0.0015729448531107927
X	60071	0.02179581379924703
X	60072	0.018711851055746343
X	60072	0.17355186119938285
X	60075	0.0
X	60082	0.0007867820613690008
X	60112	0.1652957585294328
X	60116	0.0031434126277127493
X	60139	0.0
X	60147	0.0007867820613690008
X	60149	0.0007867820613690008
X	60153	0.009400512941032217
X	60181	0.0031434126277127493
X	60184	0.1456958748282688
X	60185	0.49246704943722325
X	60186	0.1456958748282688
X	60202	0.0007867820613690008
X	60210	0.007058744845741484
X	60215	0.4997496602532008
X	60216	0.0007867820613690008
X	60218	0.0
X	60221	0.0
X	60224	0.0007867820613690008
X	60226	0.0007867820613690008
X	60227	0.003927717610572914
X	60230	0.003927717610572914
X	60231	0.0007867820613690008
X	60233	0.0023584883752253752
X	60233	0.00471140332380587
X	60240	0.0
X	60247	0.0007867820613690008
X	60248	0.0007867820613690008
X	60255	0.0007867820613690008
X	60256	0.0734345405685081
X	60267	0.0
X	60276	0.0015729448531107927
X	60281	0.0007867820613690008
X	60288	0.012514200626638937
X	60301	0.0007867820613690008
X	60305	0.0007867820613690008
X	60316	0.0007867820613690008
X	60331	0.0031434126277127493
X	60334	0.0007867820613690008
X	60336	0.4959581819606138
X	60337	0.4959581819606138
X	60349	0.003927717610572914
X	60356	0.04985275316439038
X	60364	0.15947431439885484
X	60365	0.0
X	60368	0.0
X	60372	0.15947431439885484
X	60375	0.0
X	60376	0.0023584883752253752
X	60377	0.15882439092509903
X	60378	0.0
X	60380	0.0007867820613690008
X	60397	0.0
X	60407	0.054322641333584755
X	60408	0.01173670760967807
X	60414	0.0007867820613690008
X	60418	0.0007867820613690008
X	60423	0.0007867820613690008
X	60425	0.17106704182020682
X	60428	0.0007867820613690008
X	60449	0.0015729448531107927
X	60454	0.49929387780757495
X	60457	0.005494469767411617
X	60466	0.49103653659837054
X	60481	0.0007867820613690008
X	60486	0.0
X	60505	0.0
X	60510	0.0
X	60511	0.0015729448531107927
X	60517	0.0007867820613690008
X	60538	0.0015729448531107927
X	60556	0.0007867820613690008
X	60579	0.49558816835835645
X	60583	0.49558816835835645
X	60588	0.0007867820613690008
X	60593	0.4917669651236635
X	60594	0.0007867820613690008
X	60604	0.17488669688083178
X	60612	0.003927717610572914
X	60615	0.0007867820613690008
X	60646	0.0
X	60687	0.0
X	60688	0.014067328851679042
X	60692	0.49932700873263064
X	60705	0.0
X	60714	0.0
X	60727	0.04985275316439038
X	60749	0.0
X	60766	0.0007867820613690008
X	60772	0.0
X	60781	0.0007867820613690008
X	60789	0.0015729448531107927
X	60796	0.0007867820613690008
X	60814	0.15294721252807228
X	60839	0.0007867820613690008
X	60844	0.007839953480465603
X	60848	0.0
X	60861	0.0015729448531107927
X	60862	0.0007867820613690008
X	60866	0.15687090488606834
X	60874	0.0015729448531107927
X	60875	0.0031434126277127493
X	60882	0.49935952038805914
X	60885	0.0007867820613690008
X	60888	0.08139432272183864
X	60896	0.0007867820613690008
X	60909	0.050599282699990804
X	60930	0.050599282699990804
X	60936	0.0007867820613690008
X	60945	0.0023584883752253752
X	60979	0.0015729448531107927
X	61001	0.0007867820613690008
X	61009	0.007839953480465603
X	61015	0.0
X	61024	0.0
X	61029	0.14834139467570553
X	61043	0.0031434126277127493
X	61046	0.0
X	61062	0.010958595323089994
X	61067	0.3292631837085024
X	61072	0.17615496107735576
X	61102	0.0
X	61118	0.46927787897675605
X	61119	0.0
X	61145	0.0007867820613690008
X	61147	0.04985275316439038
X	61163	0.0
X	61164	0.0
X	61166	0.0031434126277127493
X	61172	0.0015729448531107927
X	61182	0.0
X	61201	0.0015729448531107927
X	61216	0.0007867820613690008
X	61229	0.0015729448531107927
X	61246	0.17552113861390736
X	61263	0.0007867820613690008
X	61284	0.0007867820613690008
X	61288	0.007839953480465603
X	61290	0.0
X	61303	0.0015729448531107927
X	61312	0.007839953480465603
X	61318	0.0015729448531107927
X	61343	0.0
X	61344	0.007058744845741484
X	61351	0.0
X	61373	0.0007867820613690008
X	61375	0.00471140332380587
X	61403	0.15163436091838925
X	61412	0.0007867820613690008
X	61420	0.0007867820613690008
X	61430	0.0015729448531107927
X	61437	0.0015729448531107927
X	61445	0.16914885414992703
X	61454	0.0015729448531107927
X	61462	0.0015729448531107927
X	61482	0.0
X	61483	0.0
X	61511	0.0007867820613690008
X	61535	0.0
X	61543	0.017939312195803147
X	61605	0.0
X	61623	0.0007867820613690008
X	61643	0.0015729448531107927
X	61646	0.0
X	61652	0.0015729448531107927
X	61663	0.0015729448531107927
X	61671	0.0007867820613690008
X	61671	0.0015729448531107927
X	61672	0.0031434126277127493
X	61708	0.0
X	61748	0.0
X	61822	0.0023584883752253752
X	61827	0.0007867820613690008
X	61829	0.0007867820613690008
X	61864	0.0
X	61869	0.0015729448531107927
X	61907	0.0007867820613690008
X	61917	0.0007867820613690008
X	61926	0.0
X	61929	0.4300409553967955
X	61938	0.05654922527821462
X	61973	0.01017986376687471
X	61975	0.15947431439885484
X	62010	0.17488669688083178
X	62011	0.23869128511142673
X	62027	0.17488669688083178
X	62033	0.0015729448531107927
X	62053	0.007058744845741484
X	62062	0.0007867820613690008
X	62074	0.0
X	62079	0.1786840582348772
X	62087	0.0
X	62093	0.007058744845741484
X	62095	0.0
X	62101	0.0
X	62110	0.0007867820613690008
X	62121	0.0007867820613690008
X	62137	0.0007867820613690008
X	62150	0.0
X	62152	0.0
X	62163	0.4977989609274925
X	62165	0.17488669688083178
X	62167	0.0007867820613690008
X	62182	0.17488669688083178
X	62219	0.39782376267606223
X	62233	0.0007867820613690008
X	62251	0.0007867820613690008
X	62255	0.0015729448531107927
X	62257	0.2527254830380501
X	62272	0.0
X	62298	0.0
X	62304	0.017939312195803147
X	62317	0.0007867820613690008
X	62321	0.4988068222457751
X	62330	0.0015729448531107927
X	62359	0.0
X	62367	0.0007867820613690008
X	62393	0.0031434126277127493
X	62411	0.3823222053677672
X	62416	0.00471140332380587
X	62417	0.060247813126720215
X	62431	0.0
X	62468	0.24827665003618082
X	62477	0.0007867820613690008
X	62487	0.29854741019893727
X	62497	0.0007867820613690008
X	62509	0.0
X	62521	0.0007867820613690008
X	62524	0.0031434126277127493
X	62528	0.0
X	62543	0.0015729448531107927
X	62561	0.0007867820613690008
X	62568	0.060247813126720215
X	62583	0.060247813126720215
X	62589	0.0015729448531107927
X	62591	0.49480169593180107
X	62598	0.02256525631105418
X	62599	0.0007867820613690008
X	62605	0.003927717610572914
X	62615	0.49935952038805914
X	62624	0.0007867820613690008
X	62632	0.060247813126720215
X	62648	0.0
X	62650	0.1786840582348772
X	62651	0.0
X	62666	0.0528351556890288
X	62675	0.02410228352578685
X	62688	0.0
X	62692	0.0015729448531107927
X	62702	0.0
X	62704	0.0
X	62707	0.0
X	62739	0.0015729448531107927
X	62779	0.1786840582348772
X	62785	0.0
X	62785	0.0
X	62790	0.003927717610572914
X	62805	0.0023584883752253752
X	62806	0.04985275316439038
X	62811	0.0
X	62815	0.026403179825681793
X	62818	0.0007867820613690008
X	62819	0.28119795232305067
X	62823	0.0007867820613690008
X	62826	0.007839953480465603
X	62831	0.0023584883752253752
X	62832	0.0007867820613690008
X	62834	0.0
X	62837	0.0007867820613690008
X	62839	0.003927717610572914
X	62852	0.03175026342181767
X	62855	0.20826037563037778
X	62861	0.0023584883752253752
X	62863	0.01017986376687471
X	62865	0.13164433735208358
X	62873	0.01017986376687471
X	62874	0.0
X	62891	0.003927717610572914
X	62892	0.0007867820613690008
X	62897	0.0007867820613690008
X	62900	0.0
X	62908	0.0007867820613690008
X	62910	0.0
X	62914	0.0007867820613690008
X	62919	0.39057830803771726
X	62926	0.13836960550357302
X	62945	0.20886137680358408
X	62958	0.10272196868291568
X	62962	0.04611081644198017
X	62968	0.04910560435916276
X	62983	0.0007867820613690008
X	62985	0.062459534600297066
X	62995	0.005494469767411617
X	63002	0.0
X	63012	0.3274177602194196
X	63025	0.0007867820613690008
X	63047	0.22660345162312118
X	63055	0.04910560435916276
X	63063	0.02179581379924703
X	63072	0.01484296405975828
X	63074	0.0
X	63077	0.0007867820613690008
X	63079	0.0007867820613690008
X	63098	0.0015729448531107927
X	63116	0.3218220398679593
X	63126	0.0007867820613690008
X	63133	0.0023584883752253752
X	63143	0.0023584883752253752
X	63147	0.13903872633577233
X	63154	0.0
X	63158	0.0015729448531107927
X	63158	0.469276330802688
X	63159	0.007058744845741484
X	63163	0.007058744845741484
X	63164	0.007058744845741484
X	63165	0.007058744845741484
X	63179	0.0
X	63189	0.0023584883752253752
